playerID,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,WP,HBP,R,IP,Win Percentage,Strikeout to Walk,WHIP,ERA
jennida01,17,20,390,1,0,0,2,341,120,25,157,281,19,8.0,141,348.6666666666667,0.4594594594594595,1.7898089171974523,1.4282982791586998,3.0975143403441683
jennija01,62,74,225,180,6,3,1,1253,621,137,505,749,51,34.0,661,1128.3333333333333,0.45588235294117646,1.4831683168316832,1.5580502215657313,4.953323485967504
jensery01,17,12,57,42,1,0,0,279,142,36,103,152,5,12.0,150,252.66666666666666,0.5862068965517241,1.4757281553398058,1.511873350923483,5.058047493403694
jepseke01,18,33,469,0,0,0,27,400,185,37,169,373,37,9.0,200,416.6666666666667,0.35294117647058826,2.2071005917159763,1.3656,3.996
jimence01,2,3,97,3,0,0,0,96,47,10,45,80,8,2.0,47,104.33333333333333,0.4,1.7777777777777777,1.3514376996805113,4.054313099041534
jimenge01,1,6,15,9,0,0,0,65,31,4,12,26,3,1.0,39,55.666666666666664,0.14285714285714285,2.1666666666666665,1.3832335329341319,5.011976047904192
jimenjo01,24,44,329,38,2,2,110,572,285,46,186,319,22,27.0,309,521.3333333333334,0.35294117647058826,1.7150537634408602,1.4539641943734014,4.920076726342711
jimenjo02,10,16,183,0,0,0,17,165,103,29,60,199,5,14.0,114,164.0,0.38461538461538464,3.316666666666667,1.3719512195121952,5.652439024390244
jimenke01,3,0,49,0,0,0,0,84,50,7,32,35,3,5.0,51,66.0,1.0,1.09375,1.7575757575757576,6.818181818181818
jimenmi01,2,4,13,11,0,0,0,65,40,14,48,35,3,2.0,45,61.0,0.3333333333333333,0.7291666666666666,1.8524590163934427,5.9016393442622945
jimenub01,114,117,329,315,9,3,1,1757,901,186,848,1720,93,78.0,968,1870.0,0.4935064935064935,2.0283018867924527,1.393048128342246,4.336363636363636
johnsar02,7,16,49,19,6,0,1,203,80,7,79,71,2,7.0,100,195.66666666666666,0.30434782608695654,0.8987341772151899,1.4412265758091993,3.679727427597956
johnsau01,6,4,36,14,3,1,1,118,68,6,70,41,1,5.0,78,113.66666666666667,0.6,0.5857142857142857,1.6539589442815248,5.384164222873901
johnsba01,43,51,185,97,22,6,17,806,354,60,348,520,28,15.0,395,809.3333333333334,0.4574468085106383,1.4942528735632183,1.4258649093904447,3.93657331136738
johnsbo03,28,34,183,76,18,2,12,644,268,82,269,507,18,32.0,296,692.3333333333334,0.45161290322580644,1.8847583643122676,1.3187289359653345,3.4838709677419355
johnsbr02,7,9,65,26,1,1,0,192,90,27,73,142,6,1.0,95,171.0,0.4375,1.9452054794520548,1.5497076023391814,4.7368421052631575
johnsch02,40,43,111,85,44,9,2,667,226,15,192,304,21,19.0,338,688.3333333333334,0.4819277108433735,1.5833333333333333,1.2479418886198546,2.954963680387409
johnsco01,40,39,123,100,34,8,1,654,274,52,257,497,16,7.0,302,716.0,0.5063291139240507,1.933852140077821,1.2723463687150838,3.4441340782122905
johnsda03,4,10,53,7,0,0,2,126,56,9,44,50,8,5.0,62,108.66666666666667,0.2857142857142857,1.1363636363636365,1.5644171779141103,4.638036809815951
johnsda04,22,25,77,57,7,0,0,439,209,63,102,143,2,13.0,215,368.0,0.46808510638297873,1.4019607843137254,1.4701086956521738,5.111413043478261
johnsda05,6,2,63,0,0,0,2,70,35,6,47,57,4,2.0,40,67.0,0.75,1.2127659574468086,1.7462686567164178,4.701492537313433
johnsdj01,1,2,35,0,0,0,0,29,17,1,21,33,4,3.0,17,31.333333333333332,0.3333333333333333,1.5714285714285714,1.5957446808510638,4.882978723404256
johnsdo03,27,38,198,70,17,5,12,712,335,55,285,262,10,11.0,371,631.0,0.4153846153846154,0.9192982456140351,1.5800316957210776,4.7781299524564185
johnsdo04,20,22,114,47,2,1,2,420,220,44,152,180,18,23.0,235,386.0,0.47619047619047616,1.1842105263157894,1.4818652849740932,5.129533678756477
johnsea01,40,32,179,50,13,3,17,556,261,24,272,250,11,14.0,302,546.3333333333334,0.5555555555555556,0.9191176470588235,1.5155582672361194,4.299572910311165
johnser02,40,23,273,19,3,1,19,587,241,56,231,319,16,14.0,283,574.6666666666666,0.6349206349206349,1.380952380952381,1.4234338747099768,3.7743619489559164
johnser04,7,10,22,22,0,0,0,137,69,28,54,87,10,4.0,77,117.66666666666667,0.4117647058823529,1.6111111111111112,1.6232294617563738,5.277620396600566
johnsfr01,5,10,27,12,6,0,3,145,69,12,44,39,3,1.0,78,118.0,0.3333333333333333,0.8863636363636364,1.6016949152542372,5.262711864406779
johnsha01,63,56,249,116,45,4,11,1107,563,89,567,568,33,32.0,665,1066.3333333333333,0.5294117647058824,1.001763668430335,1.569865582994686,4.751797436698968
johnsja02,56,100,255,221,6,1,0,1521,753,181,498,810,65,57.0,831,1357.0,0.358974358974359,1.6265060240963856,1.4878408253500368,4.994104642593957
johnsje01,48,51,365,39,6,2,41,779,369,63,389,489,37,7.0,422,770.6666666666666,0.48484848484848486,1.25706940874036,1.5155709342560555,4.309256055363322
johnsje02,8,16,38,33,0,0,0,239,132,20,58,76,6,8.0,143,182.33333333333334,0.3333333333333333,1.3103448275862069,1.6288848263254112,6.515539305301645
johnsji02,24,37,100,63,35,0,0,551,201,17,178,166,7,12.0,256,539.6666666666666,0.39344262295081966,0.9325842696629213,1.3508338480543547,3.3520691785052503
johnsji04,38,46,674,2,0,0,178,704,297,54,237,531,33,36.0,330,704.6666666666666,0.4523809523809524,2.240506329113924,1.3353831598864712,3.793282876064333
johnsjo03,3,2,51,1,0,0,7,110,45,2,59,49,3,2.0,53,96.33333333333333,0.6,0.8305084745762712,1.754325259515571,4.204152249134948
johnsjo04,26,33,214,61,9,2,9,585,261,60,250,407,23,5.0,294,602.6666666666666,0.4406779661016949,1.628,1.3855088495575223,3.8976769911504427
johnsjo05,20,18,62,58,3,0,0,367,163,30,99,149,8,10.0,185,327.3333333333333,0.5263157894736842,1.505050505050505,1.4236252545824848,4.481670061099797
johnsjo06,3,5,59,0,0,0,2,66,41,10,37,61,3,3.0,42,85.66666666666667,0.375,1.6486486486486487,1.2023346303501945,4.307392996108949
johnsjo07,15,19,234,0,0,0,3,269,124,38,115,234,7,9.0,138,278.3333333333333,0.4411764705882353,2.034782608695652,1.3796407185628743,4.0095808383233535
johnsjo08,2,4,42,4,0,0,0,96,57,9,53,68,3,9.0,62,77.33333333333333,0.3333333333333333,1.2830188679245282,1.9267241379310347,6.633620689655173
johnsjo09,58,45,170,160,4,0,0,927,377,74,338,915,33,25.0,410,998.0,0.5631067961165048,2.7071005917159763,1.2675350701402806,3.3997995991983965
johnske01,12,14,74,34,8,4,0,251,137,14,195,147,16,9.0,156,269.3333333333333,0.46153846153846156,0.7538461538461538,1.655940594059406,4.577970297029703
johnske02,91,106,334,231,50,7,9,1670,668,157,413,1042,26,56.0,778,1737.3333333333333,0.4619289340101523,2.523002421307506,1.1989639293937069,3.460475825019187
johnsmi02,7,14,81,32,0,0,2,254,166,47,103,147,17,13.0,169,218.0,0.3333333333333333,1.4271844660194175,1.6376146788990826,6.853211009174312
johnspi01,6,3,62,0,0,0,0,55,33,7,32,65,2,0.0,36,64.66666666666667,0.6666666666666666,2.03125,1.345360824742268,4.592783505154639
johnsra01,22,30,72,53,31,6,2,401,146,12,151,169,10,9.0,182,450.0,0.4230769230769231,1.119205298013245,1.2266666666666666,2.92
johnsra05,303,166,618,603,100,37,2,3346,1513,411,1497,4875,109,190.0,1703,4135.333333333333,0.6460554371002132,3.256513026052104,1.1711268740931808,3.292842173142028
johnssi01,101,165,492,272,108,13,15,2510,1036,120,687,840,26,36.0,1226,2281.3333333333335,0.37969924812030076,1.222707423580786,1.401373465809468,4.0870835768556395
johnsst02,6,1,43,5,0,0,0,58,36,11,47,86,4,0.0,36,76.0,0.8571428571428571,1.8297872340425532,1.381578947368421,4.263157894736842
johnssy01,112,117,542,210,82,11,43,2290,977,173,488,920,22,48.0,1099,2165.6666666666665,0.4890829694323144,1.8852459016393444,1.2827458827150993,4.06018162228721
johnsto02,23,14,129,1,0,0,22,282,103,19,93,166,15,9.0,117,273.3333333333333,0.6216216216216216,1.7849462365591398,1.3719512195121952,3.3914634146341465
johnsty01,3,5,116,0,0,0,0,67,37,9,42,65,4,7.0,39,77.0,0.375,1.5476190476190477,1.4155844155844155,4.324675324675325
johnsvi01,6,8,42,15,4,1,2,152,71,5,69,31,2,2.0,77,126.33333333333333,0.42857142857142855,0.4492753623188406,1.74934036939314,5.058047493403694
johnswa01,417,279,802,666,531,110,34,4913,1424,97,1363,3509,155,203.0,1902,5914.666666666667,0.5991379310344828,2.574468085106383,1.0610910730387737,2.1668169522091976
johnto01,288,231,760,700,162,46,4,4783,1749,302,1259,2245,187,98.0,2017,4710.333333333333,0.5549132947976878,1.7831612390786338,1.2827117684523388,3.341801712546883
joinero01,3,3,52,4,0,0,1,133,53,11,27,34,1,5.0,63,90.33333333333333,0.5,1.2592592592592593,1.7712177121771218,5.280442804428045
jollyda01,16,14,159,1,0,0,19,255,122,27,198,155,12,7.0,137,291.3333333333333,0.5333333333333333,0.7828282828282829,1.5549199084668193,3.7688787185354693
jonesal01,7,15,26,24,18,1,0,199,83,3,77,65,7,11.0,137,200.33333333333334,0.3181818181818182,0.8441558441558441,1.3777038269550748,3.7287853577371046
jonesba01,33,33,348,0,0,0,23,415,176,32,194,250,22,6.0,199,433.0,0.5,1.288659793814433,1.4064665127020786,3.6581986143187066
jonesbo03,89,83,245,241,11,4,0,1639,735,194,412,887,17,38.0,833,1518.6666666666667,0.5174418604651163,2.1529126213592233,1.3505267778753292,4.355794556628622
jonesbo04,14,21,99,47,1,0,0,366,208,45,195,229,8,16.0,227,324.6666666666667,0.4,1.1743589743589744,1.7279260780287473,5.765913757700205
jonesca01,5,7,65,1,0,0,2,83,52,8,76,91,16,3.0,53,108.0,0.4166666666666667,1.1973684210526316,1.4722222222222223,4.333333333333333
jonesco01,25,34,70,66,52,3,0,618,211,15,155,147,10,32.0,331,526.3333333333334,0.423728813559322,0.9483870967741935,1.4686510449651677,3.607979734008866
jonesde01,7,5,46,10,3,0,0,136,50,0,69,45,3,7.0,73,151.0,0.5833333333333334,0.6521739130434783,1.3576158940397351,2.980132450331126
jonesdo01,69,79,846,4,0,0,303,1155,414,86,247,909,18,39.0,465,1128.3333333333333,0.46621621621621623,3.6801619433198383,1.2425406203840474,3.3022156573116694
jonesgo01,15,18,171,21,4,2,12,405,175,49,120,232,7,6.0,193,378.6666666666667,0.45454545454545453,1.9333333333333333,1.386443661971831,4.159330985915493
jonesgr01,0,0,38,0,0,0,0,54,29,8,23,40,6,3.0,30,47.666666666666664,0.0,1.7391304347826086,1.6153846153846154,5.475524475524476
jonesja02,11,7,19,19,16,1,0,161,55,1,25,61,7,0.0,101,157.66666666666666,0.6111111111111112,2.44,1.1797040169133193,3.1395348837209305
jonesje01,9,9,112,3,0,0,8,201,90,26,112,128,11,7.0,110,205.0,0.5,1.1428571428571428,1.526829268292683,3.951219512195122
jonesji02,43,39,153,118,7,3,0,809,374,72,239,376,20,19.0,431,755.0,0.524390243902439,1.5732217573221758,1.3880794701986754,4.458278145695364
jonesmi02,11,10,71,25,0,0,0,228,111,23,108,106,4,3.0,125,225.33333333333334,0.5238095238095238,0.9814814814814815,1.4911242603550294,4.433431952662722
jonesna01,22,14,305,0,0,0,9,270,114,33,116,341,27,12.0,124,310.0,0.6111111111111112,2.939655172413793,1.2451612903225806,3.3096774193548386
jonesod01,24,35,201,45,4,0,13,579,270,56,213,338,24,11.0,304,549.3333333333334,0.4067796610169492,1.5868544600938967,1.4417475728155338,4.423543689320388
jonesos01,44,54,113,97,83,4,1,904,311,17,225,257,15,45.0,455,875.3333333333334,0.4489795918367347,1.1422222222222222,1.2897943640517897,3.1976389946686976
jonespe01,53,57,251,113,49,8,6,1137,495,53,494,381,20,40.0,588,1026.0,0.4818181818181818,0.771255060728745,1.5896686159844056,4.342105263157895
jonesra01,100,123,305,285,73,19,2,1915,735,129,503,735,19,18.0,875,1933.0,0.4484304932735426,1.4612326043737573,1.2509053285049145,3.422141748577341
jonesri01,6,9,37,26,1,0,0,197,71,17,70,72,2,1.0,81,159.0,0.4,1.0285714285714285,1.679245283018868,4.018867924528302
jonessa01,229,217,647,487,250,36,31,4084,1656,152,1396,1223,73,68.0,2007,3883.0,0.5134529147982063,0.8760744985673352,1.4112799381921195,3.8382693793458666
jonessa02,102,101,322,222,76,17,9,1403,655,151,822,1376,45,60.0,752,1643.3333333333333,0.5024630541871922,1.6739659367396593,1.3539553752535498,3.587221095334686
jonessh01,54,57,260,101,33,4,12,909,405,90,413,413,28,37.0,479,920.0,0.4864864864864865,1.0,1.4369565217391305,3.9619565217391304
jonessh02,2,6,48,5,0,0,3,119,58,12,46,53,6,5.0,71,110.33333333333333,0.25,1.1521739130434783,1.4954682779456194,4.731117824773414
jonesst01,5,7,38,7,0,0,0,74,40,7,43,59,6,3.0,46,81.0,0.4166666666666667,1.372093023255814,1.4444444444444444,4.444444444444445
jonesto02,58,63,982,1,0,0,319,1072,473,93,443,868,43,38.0,518,1072.0,0.4793388429752066,1.9593679458239277,1.4132462686567164,3.971082089552239
jonnacl01,14,12,137,9,2,0,17,372,147,20,122,160,10,6.0,179,349.3333333333333,0.5384615384615384,1.3114754098360655,1.4141221374045803,3.7872137404580153
jordari03,5,4,69,0,0,0,1,71,41,6,47,47,2,4.0,43,70.33333333333333,0.5555555555555556,1.0,1.6777251184834123,5.246445497630332
jordata01,1,8,18,15,0,0,0,113,47,6,25,57,2,5.0,57,94.33333333333333,0.1111111111111111,2.28,1.462897526501767,4.484098939929329
jorgeor01,21,27,144,56,11,0,5,571,259,40,233,149,15,20.0,322,496.3333333333333,0.4375,0.6394849785407726,1.6198791134989927,4.696440564137005
jossad01,160,97,286,260,234,45,5,1888,488,19,364,920,28,58.0,730,2327.0,0.622568093385214,2.5274725274725274,0.9677696605070907,1.88740868070477
joycebo01,6,9,44,13,3,0,0,235,116,16,57,49,4,1.0,134,168.33333333333334,0.4,0.8596491228070176,1.7346534653465346,6.201980198019801
juddmi01,4,3,28,8,0,0,0,91,60,14,39,61,4,4.0,67,75.0,0.5714285714285714,1.564102564102564,1.7333333333333334,7.2
juddos01,40,51,161,99,43,4,7,744,334,24,397,304,35,10.0,399,771.3333333333334,0.43956043956043955,0.7657430730478589,1.479256698357822,3.8971477960242003
judenje01,27,32,147,76,6,0,0,510,285,73,247,441,27,34.0,325,533.0,0.4576271186440678,1.785425101214575,1.4202626641651033,4.8123827392120075
judsoho01,17,37,207,48,8,0,14,619,293,60,319,204,11,11.0,337,615.0,0.3148148148148148,0.6394984326018809,1.5252032520325203,4.287804878048781
juliojo01,17,34,453,0,0,0,99,437,230,65,233,448,52,19.0,259,467.0,0.3333333333333333,1.9227467811158798,1.4346895074946466,4.43254817987152
jungmta01,9,13,30,27,1,0,0,138,74,15,65,126,8,12.0,80,146.66666666666666,0.4090909090909091,1.9384615384615385,1.3840909090909093,4.540909090909092
junisja01,27,31,89,83,1,0,0,510,253,85,132,427,18,37.0,272,476.0,0.46551724137931033,3.234848484848485,1.3487394957983194,4.783613445378151
juradar01,12,16,45,27,1,0,0,223,120,29,54,105,3,4.0,135,181.0,0.42857142857142855,1.9444444444444444,1.5303867403314917,5.966850828729282
jurisal01,15,22,104,42,13,3,5,344,183,38,189,177,6,8.0,197,388.3333333333333,0.40540540540540543,0.9365079365079365,1.3725321888412019,4.241201716738198
jurrjja01,53,38,130,128,2,1,0,761,317,70,264,514,17,16.0,344,767.3333333333334,0.5824175824175825,1.946969696969697,1.335794960903562,3.7180712423979148
kaatji01,283,237,898,625,180,31,18,4620,1738,395,1083,2461,128,122.0,2038,4530.333333333333,0.5442307692307692,2.2723915050784855,1.2588477669045692,3.4527260687219483
kahlege01,32,43,109,77,41,5,2,631,221,3,272,285,14,30.0,319,627.6666666666666,0.4266666666666667,1.0477941176470589,1.4386617100371748,3.168879447689857
kahnlto01,9,9,285,0,0,0,4,225,118,28,132,344,28,5.0,138,277.6666666666667,0.5,2.606060606060606,1.2857142857142856,3.8247298919567823
kaisedo01,6,15,58,35,6,1,0,255,111,21,85,108,6,2.0,128,240.66666666666666,0.2857142857142857,1.2705882352941176,1.4127423822714682,4.150969529085873
kaisege01,32,25,78,62,36,6,2,534,160,9,145,150,8,26.0,209,536.6666666666666,0.5614035087719298,1.0344827586206897,1.2652173913043478,2.6832298136645965
kaiseje01,0,2,50,0,0,0,2,68,53,12,46,38,3,2.0,60,52.0,0.0,0.8260869565217391,2.1923076923076925,9.173076923076923
kalliru01,9,18,49,27,10,2,1,234,103,0,93,75,10,3.0,124,222.33333333333334,0.3333333333333333,0.8064516129032258,1.4707646176911544,4.169415292353823
kamiesc01,53,59,250,138,8,0,5,1006,490,105,446,542,35,32.0,519,975.6666666666666,0.4732142857142857,1.2152466367713004,1.4882131875640587,4.519986334130509
kaneha01,2,7,15,9,7,1,0,100,46,2,50,43,6,4.0,65,86.0,0.2222222222222222,0.86,1.744186046511628,4.813953488372093
kantler01,13,29,87,44,20,5,5,344,126,2,157,141,6,11.0,169,399.0,0.30952380952380953,0.8980891719745223,1.255639097744361,2.8421052631578947
karchma01,21,13,223,0,0,0,27,242,113,30,132,166,15,12.0,123,241.33333333333334,0.6176470588235294,1.2575757575757576,1.5497237569060773,4.214088397790055
kargeed01,48,67,165,123,81,9,3,1012,338,12,314,415,28,35.0,471,1091.6666666666667,0.41739130434782606,1.321656050955414,1.2146564885496183,2.786564885496183
karinja01,1,2,32,0,0,0,1,17,9,1,17,61,7,0.0,10,32.333333333333336,0.3333333333333333,3.588235294117647,1.0515463917525771,2.5051546391752573
karlan01,18,23,191,4,1,0,26,451,165,16,130,107,4,5.0,200,422.6666666666667,0.43902439024390244,0.823076923076923,1.3746056782334384,3.513406940063091
karlsc01,54,56,178,161,5,1,0,1164,536,120,369,513,26,33.0,594,1002.0,0.4909090909090909,1.3902439024390243,1.529940119760479,4.81437125748503
karnsna01,16,12,67,56,0,0,1,299,151,47,127,326,23,14.0,156,316.0,0.5714285714285714,2.5669291338582676,1.3481012658227849,4.300632911392405
karrbe01,35,48,177,58,29,1,5,921,399,43,260,180,11,20.0,471,780.3333333333334,0.42168674698795183,0.6923076923076923,1.513455788124733,4.601879538658693
karsast01,32,39,357,40,1,0,41,636,269,59,199,458,24,23.0,289,603.3333333333334,0.4507042253521127,2.301507537688442,1.3839779005524862,4.012707182320442
karstje01,26,40,138,91,2,2,0,636,292,80,153,330,14,9.0,321,592.3333333333334,0.3939393939393939,2.156862745098039,1.3320202588632526,4.436691052335396
katolja01,17,22,47,41,35,0,0,432,133,8,90,90,5,14.0,251,361.0,0.4358974358974359,1.0,1.445983379501385,3.31578947368421
kaufmcu01,3,3,40,1,0,0,1,87,43,15,30,50,1,0.0,45,86.33333333333333,0.5,1.6666666666666667,1.3552123552123554,4.482625482625482
kaufmto01,64,62,202,123,71,9,12,1198,505,81,368,345,15,39.0,587,1086.3333333333333,0.5079365079365079,0.9375,1.4415464866523475,4.183798711261123
kawakke01,8,22,50,41,0,0,1,251,117,25,89,164,12,7.0,130,243.66666666666666,0.26666666666666666,1.8426966292134832,1.3953488372093024,4.321477428180574
kayan01,3,0,16,2,0,0,0,37,21,3,19,35,1,1.0,22,35.0,1.0,1.8421052631578947,1.6,5.3999999999999995
kazmisc01,108,96,298,297,3,1,0,1596,752,190,681,1608,74,68.0,821,1689.6666666666667,0.5294117647058824,2.3612334801762116,1.3476030775300847,4.0055237719471295
keaglgr01,6,16,46,23,0,0,0,208,129,27,106,128,5,18.0,135,171.66666666666666,0.2727272727272727,1.2075471698113207,1.829126213592233,6.763106796116506
kealest01,8,5,139,4,1,1,11,219,102,22,69,126,5,1.0,115,214.33333333333334,0.6153846153846154,1.826086956521739,1.343701399688958,4.283048211508554
keatira01,30,51,130,92,50,4,1,706,275,13,293,349,30,17.0,369,751.6666666666666,0.37037037037037035,1.1911262798634812,1.3290465631929047,3.292682926829268
keckca01,10,12,62,21,6,1,3,222,85,9,61,43,0,8.0,120,218.0,0.45454545454545453,0.7049180327868853,1.298165137614679,3.5091743119266052
keefebo01,16,21,75,35,15,0,8,334,126,8,129,154,8,8.0,158,360.6666666666667,0.43243243243243246,1.193798449612403,1.2837338262476894,3.1441774491682066
keefeda01,9,17,97,27,12,1,1,403,163,23,113,126,10,11.0,224,353.6666666666667,0.34615384615384615,1.1150442477876106,1.4590009425070687,4.147973609802073
keefege01,20,48,78,71,68,1,1,721,346,20,360,213,38,16.0,550,616.3333333333334,0.29411764705882354,0.5916666666666667,1.7539210383991346,5.052460789616009
keefejo01,17,24,43,41,36,2,0,355,169,9,148,120,9,25.0,234,352.3333333333333,0.4146341463414634,0.8108108108108109,1.4276253547776727,4.316934720908231
keefeti01,342,225,600,594,554,39,2,4438,1474,75,1233,2564,240,98.0,2470,5049.666666666667,0.6031746031746031,2.0794809407948094,1.1230444253746121,2.6271040992804804
keegabo01,40,36,135,87,29,6,5,668,262,70,233,198,3,8.0,300,644.6666666666666,0.5263157894736842,0.8497854077253219,1.3976215098241986,3.6577042399172703
keelebu01,6,11,30,15,12,1,1,185,65,3,49,68,6,5.0,100,176.0,0.35294117647058826,1.3877551020408163,1.3295454545454546,3.3238636363636362
keeneha01,3,11,16,13,11,0,0,144,74,5,39,28,2,9.0,102,113.33333333333333,0.21428571428571427,0.717948717948718,1.6147058823529412,5.876470588235295
keeneje01,1,1,23,0,0,0,0,25,8,1,20,29,0,1.0,12,26.666666666666668,0.5,1.45,1.6875,2.6999999999999997
keenvi01,42,44,165,82,41,1,6,828,342,56,248,202,10,14.0,393,748.3333333333334,0.4883720930232558,0.8145161290322581,1.4378619153674832,4.113140311804009
keislra01,4,4,55,20,0,0,0,174,111,32,84,100,2,2.0,121,150.66666666666666,0.5,1.1904761904761905,1.7123893805309736,6.630530973451329
kekicmi01,39,51,235,112,8,1,6,875,439,80,442,497,44,17.0,485,860.6666666666666,0.43333333333333335,1.1244343891402715,1.5302091402013944,4.590627420604183
kelake01,21,11,231,0,0,0,28,160,78,23,83,266,16,5.0,80,216.66666666666666,0.65625,3.2048192771084336,1.1215384615384616,3.24
kellebr01,21,23,78,57,2,1,0,326,140,24,137,253,18,13.0,146,360.3333333333333,0.4772727272727273,1.8467153284671534,1.2849213691026828,3.496762257169288
kelledi01,18,30,188,61,5,5,5,453,196,39,215,369,17,14.0,225,519.6666666666666,0.375,1.716279069767442,1.2854393842206544,3.394483643361129
kelleha01,42,47,146,78,43,3,5,812,365,51,244,230,24,10.0,437,676.3333333333334,0.47191011235955055,0.9426229508196722,1.5613602759980285,4.857072449482503
kelleha02,4,9,50,9,4,1,0,174,89,5,81,49,2,11.0,111,134.66666666666666,0.3076923076923077,0.6049382716049383,1.8935643564356437,5.948019801980198
kellemi03,2,6,16,16,0,0,0,81,45,10,34,81,4,2.0,48,69.66666666666667,0.25,2.3823529411764706,1.6507177033492821,5.813397129186602
kellesh01,32,25,493,0,0,0,26,412,196,76,141,521,23,9.0,209,464.6666666666667,0.5614035087719298,3.6950354609929077,1.1901004304160687,3.7962697274031565
kelleto01,20,22,104,45,9,1,0,400,170,38,207,234,18,2.0,198,408.0,0.47619047619047616,1.1304347826086956,1.4877450980392157,3.75
kellnal01,101,112,321,250,99,9,5,1925,906,184,747,816,53,37.0,1015,1849.3333333333333,0.47417840375586856,1.0923694779116466,1.4448449891852921,4.409156452775775
kelluwi01,20,16,48,37,32,2,2,337,123,5,63,97,5,14.0,170,346.6666666666667,0.5555555555555556,1.5396825396825398,1.1538461538461537,3.1932692307692303
kellybo01,12,18,123,35,7,2,2,374,181,28,152,146,18,6.0,206,362.0,0.4,0.9605263157894737,1.4530386740331491,4.5
kellybr01,1,3,11,4,0,0,0,33,16,6,17,28,0,0.0,17,30.666666666666668,0.25,1.6470588235294117,1.6304347826086956,4.695652173913043
kellyca01,2,11,26,12,0,0,0,116,52,10,25,56,1,6.0,60,85.66666666666667,0.15384615384615385,2.24,1.6459143968871595,5.463035019455252
kellyjo05,48,29,317,80,0,0,3,669,297,61,283,569,40,32.0,326,686.6666666666666,0.6233766233766234,2.010600706713781,1.3864077669902914,3.8927184466019416
kellyme01,16,16,37,37,0,0,0,210,99,34,62,187,4,3.0,104,214.66666666666666,0.5,3.0161290322580645,1.2670807453416149,4.150621118012422
kelsobi01,12,5,119,2,1,1,12,171,70,16,93,162,11,9.0,76,201.0,0.7058823529411765,1.7419354838709677,1.3134328358208955,3.1343283582089554
kemmeru01,43,59,302,109,24,2,8,1144,529,103,389,505,42,17.0,588,1066.6666666666667,0.4215686274509804,1.2982005141388175,1.4371874999999998,4.4634374999999995
kendrky01,81,83,255,214,4,2,0,1424,671,177,371,705,19,64.0,722,1289.3333333333333,0.49390243902439024,1.9002695417789757,1.392192347466391,4.683815925542916
kennebi02,15,28,172,45,6,0,11,497,244,34,289,256,13,12.0,284,464.6666666666667,0.3488372093023256,0.8858131487889274,1.691535150645624,4.725968436154949
kennebr01,187,159,406,354,294,13,9,3282,1332,94,1203,799,87,68.0,1863,3030.0,0.5404624277456648,0.6641729010806318,1.4801980198019802,3.9564356435643564
kenneia01,97,105,369,290,2,1,30,1688,818,253,601,1648,76,79.0,879,1781.3333333333333,0.4801980198019802,2.742096505823627,1.2849925149700598,4.132859281437126
kennejo04,43,61,222,139,7,2,2,1001,484,105,335,558,36,55.0,536,908.6666666666666,0.41346153846153844,1.6656716417910449,1.4702861335289803,4.793837123991197
kennemo01,42,55,249,127,48,7,4,928,410,67,495,411,23,20.0,484,961.0,0.4329896907216495,0.8303030303030303,1.4807492195629552,3.8397502601456814
kennete01,12,21,33,32,31,0,0,341,136,10,109,118,22,9.0,240,283.3333333333333,0.36363636363636365,1.0825688073394495,1.5882352941176472,4.32
kenneve01,104,132,344,263,126,7,5,2173,1052,130,1049,691,54,24.0,1202,2025.6666666666667,0.4406779661016949,0.6587225929456625,1.5905874609182162,4.674016784597663
kensilo01,10,10,157,3,0,0,2,195,115,30,98,158,15,10.0,115,181.66666666666666,0.5,1.6122448979591837,1.6128440366972479,5.697247706422019
kentst01,0,2,34,0,0,0,1,67,36,6,38,41,2,3.0,41,57.333333333333336,0.0,1.0789473684210527,1.8313953488372092,5.651162790697675
keougma02,58,84,215,175,53,7,0,1190,552,132,510,590,62,27.0,631,1190.0,0.4084507042253521,1.1568627450980393,1.4285714285714286,4.174789915966387
keppebo01,1,5,49,6,0,0,0,114,55,11,39,53,2,6.0,56,92.33333333333333,0.16666666666666666,1.358974358974359,1.6570397111913358,5.3610108303249095
kepshku01,16,15,51,46,2,2,0,263,125,25,119,144,11,0.0,140,270.3333333333333,0.5161290322580645,1.2100840336134453,1.4130702836004934,4.161528976572133
kerfech01,18,9,123,6,0,0,9,189,94,12,117,155,9,3.0,104,201.66666666666666,0.6666666666666666,1.3247863247863247,1.5173553719008266,4.19504132231405
keriagu01,2,5,28,5,2,0,0,81,46,8,42,42,2,0.0,50,73.66666666666667,0.2857142857142857,1.0,1.6696832579185519,5.619909502262443
kernji01,53,57,416,14,1,0,88,670,293,35,444,651,48,29.0,332,793.3333333333334,0.4818181818181818,1.4662162162162162,1.4042016806722688,3.3239495798319325
kerrdi01,53,34,140,84,54,7,6,876,346,24,250,235,10,18.0,399,811.3333333333334,0.6091954022988506,0.94,1.3878389482333606,3.838126540673788
kerrijo01,8,12,131,2,0,0,15,221,95,17,92,107,7,7.0,109,220.0,0.4,1.1630434782608696,1.4227272727272726,3.8863636363636362
kershcl01,175,76,357,354,25,15,0,1756,631,181,585,2526,88,34.0,690,2333.0,0.6972111553784861,4.317948717948718,1.0034290612944707,2.4342048864123447
